Country Name,Year,Average_Temperature_C,Ignore_This_Column
Brazil,1980,2.73,garbage_data
Brazil,1979,-9.9,garbage_data
Germany,1978,11.54,garbage_data
Canada,1977,7.64,garbage_data
Germany,2026,20.63,garbage_data
Brazil,2025,-6.9,garbage_data
Senegal,2024,-1.79,garbage_data
Japan,2023,-2.53,garbage_data
Brazil,2022,8.25,garbage_data
Brazil,2021,23.83,garbage_data
Japan,2020,21.99,garbage_data
Germany,2019,-4.4,garbage_data
Brazil,2018,31.35,garbage_data
Brazil,2017,-1.38,garbage_data
Brazil,2016,34.22,garbage_data
Brazil,2015,27.58,garbage_data
Brazil,2014,-9.39,garbage_data
Germany,2013,-8.48,garbage_data
Germany,2012,32.24,garbage_data
Japan,2011,26.04,garbage_data
Germany,2010,15.9,garbage_data
Senegal,2009,31.53,garbage_data
Senegal,2008,42.63,garbage_data
Canada,2007,37.79,garbage_data
Brazil,2006,-4.61,garbage_data
Brazil,2005,16.19,garbage_data
Brazil,2004,20.59,garbage_data
Japan,2003,32.76,garbage_data
Germany,2002,8.91,garbage_data
Canada,2001,35.65,garbage_data
Japan,2000,9.6,garbage_data
Senegal,1999,21.47,garbage_data
Japan,1998,-0.27,garbage_data
Germany,1997,5.32,garbage_data
Japan,1996,13.59,garbage_data
Brazil,1995,33.33,garbage_data
Canada,1994,-1.68,garbage_data
Canada,1993,14.03,garbage_data
Canada,1992,18.86,garbage_data
Brazil,1991,4.22,garbage_data
Germany,1990,6.33,garbage_data
Japan,1989,13.74,garbage_data
Germany,1988,32.4,garbage_data
Brazil,1987,-0.99,garbage_data
Senegal,1986,27.71,garbage_data
Canada,1985,0.6,garbage_data
Germany,1984,41.32,garbage_data
Canada,1983,-6.17,garbage_data
Japan,1982,39.93,garbage_data
Japan,1981,-7.65,garbage_data
Brazil,1980,30.64,garbage_data
Canada,1979,8.38,garbage_data
Canada,1978,33.05,garbage_data
Germany,1977,33.79,garbage_data
Canada,2026,-6.45,garbage_data
Canada,2025,26.25,garbage_data
Canada,2024,8.58,garbage_data
Canada,2023,29.09,garbage_data
Senegal,2022,39.7,garbage_data
Canada,2021,18.93,garbage_data
Germany,2020,7.94,garbage_data
Canada,2019,5.65,garbage_data
Brazil,2018,0.6,garbage_data
Japan,2017,-2.33,garbage_data
Brazil,2016,10.89,garbage_data
Japan,2015,43.62,garbage_data
Japan,2014,28.73,garbage_data
Canada,2013,7.35,garbage_data
Germany,2012,38.27,garbage_data
Germany,2011,20.87,garbage_data
Germany,2010,-7.97,garbage_data
Canada,2009,39.77,garbage_data
Senegal,2008,-2.95,garbage_data
Canada,2007,18.08,garbage_data
Japan,2006,38.13,garbage_data
Senegal,2005,5.28,garbage_data
Brazil,2004,4.93,garbage_data
Brazil,2003,8.32,garbage_data
Canada,2002,44.53,garbage_data
Senegal,2001,29.41,garbage_data
Germany,2000,29.41,garbage_data
Canada,1999,26.23,garbage_data
Senegal,1998,38.93,garbage_data
Germany,1997,40.14,garbage_data
Senegal,1996,-1.59,garbage_data
Brazil,1995,0.11,garbage_data
Germany,1994,-3.26,garbage_data
Brazil,1993,39.61,garbage_data
Brazil,1992,18.38,garbage_data
Germany,1991,33.77,garbage_data
Canada,1990,17.86,garbage_data
Senegal,1989,-6.28,garbage_data
Brazil,1988,-3.32,garbage_data
Senegal,1987,1.79,garbage_data
Canada,1986,6.6,garbage_data
Senegal,1985,-9.05,garbage_data
Senegal,1984,2.24,garbage_data
Germany,1983,16.0,garbage_data
Brazil,1982,-8.39,garbage_data
Germany,1981,31.81,garbage_data
Canada,1980,27.17,garbage_data
Brazil,1979,39.02,garbage_data
Brazil,1978,-1.91,garbage_data
Germany,1977,31.71,garbage_data
Senegal,2026,37.47,garbage_data
Japan,2025,-1.37,garbage_data
Canada,2024,-1.96,garbage_data
Brazil,2023,-1.41,garbage_data
Germany,2022,7.3,garbage_data
Germany,2021,17.02,garbage_data
Japan,2020,3.41,garbage_data
Brazil,2019,12.44,garbage_data
Germany,2018,23.99,garbage_data
Germany,2017,18.57,garbage_data
Senegal,2016,4.74,garbage_data
Germany,2015,15.06,garbage_data
Senegal,2014,15.49,garbage_data
Senegal,2013,9.75,garbage_data
Canada,2012,-0.24,garbage_data
Canada,2011,39.3,garbage_data
Brazil,2010,20.92,garbage_data
Canada,2009,-6.43,garbage_data
Brazil,2008,-2.07,garbage_data
Senegal,2007,37.15,garbage_data
Germany,2006,25.12,garbage_data
Senegal,2005,-9.81,garbage_data
Senegal,2004,20.47,garbage_data
Senegal,2003,-7.77,garbage_data
Japan,2002,31.81,garbage_data
Brazil,2001,25.09,garbage_data
Japan,2000,36.34,garbage_data
Canada,1999,38.24,garbage_data
Germany,1998,10.61,garbage_data
Canada,1997,10.91,garbage_data
Japan,1996,-3.6,garbage_data
Japan,1995,-3.55,garbage_data
Canada,1994,8.42,garbage_data
Germany,1993,11.06,garbage_data
Japan,1992,13.62,garbage_data
Canada,1991,7.88,garbage_data
Senegal,1990,-7.35,garbage_data
Senegal,1989,-4.77,garbage_data
Canada,1988,24.37,garbage_data
Germany,1987,23.18,garbage_data
Brazil,1986,18.5,garbage_data
Senegal,1985,23.87,garbage_data
Senegal,1984,-1.45,garbage_data
Senegal,1983,36.53,garbage_data
Senegal,1982,13.49,garbage_data
Japan,1981,-7.16,garbage_data
Senegal,1980,38.94,garbage_data
Japan,1979,34.92,garbage_data
Brazil,1978,2.34,garbage_data
Senegal,1977,24.21,garbage_data
Canada,2026,43.98,garbage_data
Senegal,2025,5.65,garbage_data
Japan,2024,19.55,garbage_data
Canada,2023,-7.45,garbage_data
Japan,2022,20.34,garbage_data
Japan,2021,27.73,garbage_data
Senegal,2020,-8.45,garbage_data
Canada,2019,21.42,garbage_data
Brazil,2018,19.77,garbage_data
Brazil,2017,12.4,garbage_data
Japan,2016,-9.9,garbage_data
Canada,2015,38.95,garbage_data
Japan,2014,13.53,garbage_data
Canada,2013,19.52,garbage_data
Canada,2012,1.7,garbage_data
Germany,2011,29.12,garbage_data
Canada,2010,39.55,garbage_data
Canada,2009,28.32,garbage_data
Canada,2008,6.15,garbage_data
Senegal,2007,20.78,garbage_data
Brazil,2006,9.16,garbage_data
Germany,2005,-6.15,garbage_data
Canada,2004,8.79,garbage_data
Senegal,2003,-0.78,garbage_data
Canada,2002,44.2,garbage_data
Japan,2001,42.39,garbage_data
Brazil,2000,19.46,garbage_data
Japan,1999,35.34,garbage_data
Japan,1998,-9.0,garbage_data
Brazil,1997,30.59,garbage_data
Brazil,1996,37.5,garbage_data
Japan,1995,30.22,garbage_data
Canada,1994,39.74,garbage_data
Japan,1993,41.67,garbage_data
Senegal,1992,19.2,garbage_data
Canada,1991,0.69,garbage_data
Canada,1990,-4.01,garbage_data
Senegal,1989,38.74,garbage_data
Germany,1988,-0.55,garbage_data
Canada,1987,11.62,garbage_data
Senegal,1986,20.84,garbage_data
Germany,1985,38.06,garbage_data
Germany,1984,18.19,garbage_data
Japan,1983,-2.24,garbage_data
Senegal,1982,1.46,garbage_data
Senegal,1981,44.05,garbage_data
Senegal,1980,21.74,garbage_data
Brazil,1979,32.16,garbage_data
Brazil,1978,-3.06,garbage_data
Brazil,1977,2.23,garbage_data
Canada,2026,36.78,garbage_data
Canada,2025,36.74,garbage_data
Brazil,2024,26.23,garbage_data
Senegal,2023,12.12,garbage_data
Brazil,2022,32.67,garbage_data
Senegal,2021,27.56,garbage_data
Senegal,2020,21.66,garbage_data
Canada,2019,26.9,garbage_data
Japan,2018,-1.88,garbage_data
Brazil,2017,36.51,garbage_data
Japan,2016,-8.09,garbage_data
Senegal,2015,5.65,garbage_data
Japan,2014,5.46,garbage_data
Germany,2013,17.74,garbage_data
Japan,2012,6.74,garbage_data
Brazil,2011,-9.53,garbage_data
Canada,2010,41.81,garbage_data
Germany,2009,41.75,garbage_data
Japan,2008,14.09,garbage_data
Senegal,2007,21.22,garbage_data
Brazil,2006,3.87,garbage_data
Japan,2005,43.52,garbage_data
Canada,2004,-2.4,garbage_data
Germany,2003,-3.94,garbage_data
Japan,2002,27.72,garbage_data
Canada,2001,13.79,garbage_data
Brazil,2000,-3.84,garbage_data
Germany,1999,12.59,garbage_data
Senegal,1998,-0.12,garbage_data
Senegal,1997,4.61,garbage_data
Germany,1996,24.28,garbage_data
Japan,1995,-5.91,garbage_data
Brazil,1994,14.14,garbage_data
Senegal,1993,-8.69,garbage_data
Japan,1992,-9.86,garbage_data
Senegal,1991,-2.86,garbage_data
Japan,1990,-0.82,garbage_data
Canada,1989,23.08,garbage_data
Japan,1988,42.05,garbage_data
Brazil,1987,44.5,garbage_data
Senegal,1986,40.71,garbage_data
Senegal,1985,-8.4,garbage_data
Canada,1984,12.71,garbage_data
Senegal,1983,34.45,garbage_data
Senegal,1982,11.56,garbage_data
Canada,1981,1.13,garbage_data
Senegal,1980,20.99,garbage_data
Canada,1979,27.24,garbage_data
Brazil,1978,10.65,garbage_data
Canada,1977,0.3,garbage_data
Japan,2026,13.29,garbage_data
Senegal,2025,-4.62,garbage_data
Brazil,2024,1.04,garbage_data
Brazil,2023,-9.85,garbage_data
Brazil,2022,-7.95,garbage_data
Japan,2021,18.69,garbage_data
Senegal,2020,21.89,garbage_data
Japan,2019,36.39,garbage_data
Canada,2018,38.61,garbage_data
Germany,2017,-3.61,garbage_data
Brazil,2016,0.06,garbage_data
Canada,2015,37.85,garbage_data
Japan,2014,43.16,garbage_data
Senegal,2013,19.88,garbage_data
Senegal,2012,25.7,garbage_data
Germany,2011,-3.26,garbage_data
Germany,2010,25.56,garbage_data
Canada,2009,-0.8,garbage_data
Japan,2008,36.79,garbage_data
Germany,2007,13.53,garbage_data
Japan,2006,4.59,garbage_data
Canada,2005,20.34,garbage_data
Germany,2004,-0.66,garbage_data
Japan,2003,-3.87,garbage_data
Germany,2002,-0.5,garbage_data
Senegal,2001,-3.08,garbage_data
Japan,2000,-3.44,garbage_data
Canada,1999,34.79,garbage_data
Germany,1998,2.0,garbage_data
Germany,1997,-2.36,garbage_data
Germany,1996,26.79,garbage_data
Germany,1995,-1.84,garbage_data
Germany,1994,10.63,garbage_data
Senegal,1993,44.6,garbage_data
Japan,1992,40.95,garbage_data
Canada,1991,-9.44,garbage_data
Canada,1990,30.39,garbage_data
Senegal,1989,40.08,garbage_data
Japan,1988,12.26,garbage_data
Japan,1987,38.55,garbage_data
Senegal,1986,-0.18,garbage_data
Senegal,1985,28.94,garbage_data
Brazil,1984,-7.46,garbage_data
Germany,1983,28.43,garbage_data
Canada,1982,36.54,garbage_data
Japan,1981,41.48,garbage_data
Canada,1980,36.75,garbage_data
Brazil,1979,12.66,garbage_data
Senegal,1978,13.44,garbage_data
Canada,1977,16.95,garbage_data
Senegal,2026,-2.55,garbage_data
Japan,2025,-1.61,garbage_data
Senegal,2024,27.94,garbage_data
Germany,2023,-6.99,garbage_data
Japan,2022,41.46,garbage_data
Senegal,2021,4.25,garbage_data
Senegal,2020,0.32,garbage_data
Senegal,2019,8.08,garbage_data
Japan,2018,39.23,garbage_data
Canada,2017,28.95,garbage_data
Senegal,2016,23.03,garbage_data
Senegal,2015,-7.0,garbage_data
Senegal,2014,30.63,garbage_data
Senegal,2013,40.23,garbage_data
Brazil,2012,-9.27,garbage_data
Germany,2011,-5.91,garbage_data
Senegal,2010,19.17,garbage_data
Germany,2009,27.09,garbage_data
Canada,2008,-6.39,garbage_data
Brazil,2007,21.63,garbage_data
Japan,2006,34.75,garbage_data
Senegal,2005,27.44,garbage_data
Brazil,2004,1.5,garbage_data
Canada,2003,42.11,garbage_data
Brazil,2002,33.55,garbage_data
Germany,2001,39.91,garbage_data
Japan,2000,6.49,garbage_data
Brazil,1999,3.19,garbage_data
Japan,1998,43.57,garbage_data
Germany,1997,28.03,garbage_data
Germany,1996,32.24,garbage_data
Canada,1995,-3.08,garbage_data
Japan,1994,36.91,garbage_data
Japan,1993,26.07,garbage_data
Japan,1992,29.91,garbage_data
Japan,1991,40.57,garbage_data
Brazil,1990,37.72,garbage_data
Brazil,1989,12.59,garbage_data
Brazil,1988,44.79,garbage_data
Canada,1987,6.82,garbage_data
Japan,1986,10.83,garbage_data
Germany,1985,11.23,garbage_data
Brazil,1984,36.78,garbage_data
Germany,1983,0.66,garbage_data
Japan,1982,0.85,garbage_data
Brazil,1981,0.14,garbage_data
Germany,1980,41.24,garbage_data
Germany,1979,36.91,garbage_data
Japan,1978,42.23,garbage_data
Germany,1977,2.81,garbage_data
Germany,2026,2.52,garbage_data
Canada,2025,20.94,garbage_data
Japan,2024,21.03,garbage_data
Brazil,2023,33.06,garbage_data
Canada,2022,19.35,garbage_data
Senegal,2021,43.46,garbage_data
Japan,2020,41.75,garbage_data
Brazil,2019,25.51,garbage_data
Brazil,2018,-3.47,garbage_data
Brazil,2017,-4.95,garbage_data
Germany,2016,1.46,garbage_data
Canada,2015,36.3,garbage_data
Canada,2014,31.81,garbage_data
Senegal,2013,22.8,garbage_data
Germany,2012,10.17,garbage_data
Japan,2011,-4.25,garbage_data
Germany,2010,17.26,garbage_data
Senegal,2009,2.4,garbage_data
Germany,2008,5.31,garbage_data
Germany,2007,6.14,garbage_data
Germany,2006,19.86,garbage_data
Germany,2005,24.68,garbage_data
Canada,2004,4.91,garbage_data
Germany,2003,25.83,garbage_data
Brazil,2002,21.74,garbage_data
Senegal,2001,27.11,garbage_data
Japan,2000,30.06,garbage_data
Canada,1999,34.44,garbage_data
Senegal,1998,28.92,garbage_data
Canada,1997,8.8,garbage_data
Brazil,1996,20.79,garbage_data
Japan,1995,-2.33,garbage_data
Canada,1994,39.53,garbage_data
Senegal,1993,-7.63,garbage_data
Senegal,1992,31.25,garbage_data
Germany,1991,42.04,garbage_data
Germany,1990,32.13,garbage_data
Brazil,1989,-8.17,garbage_data
Senegal,1988,35.4,garbage_data
Brazil,1987,2.62,garbage_data
Japan,1986,-3.41,garbage_data
Brazil,1985,19.65,garbage_data
Senegal,1984,-0.56,garbage_data
Canada,1983,31.25,garbage_data
Japan,1982,27.19,garbage_data
Senegal,1981,-1.09,garbage_data
Japan,1980,23.48,garbage_data
Senegal,1979,2.42,garbage_data
Japan,1978,34.78,garbage_data
Germany,1977,24.76,garbage_data
Japan,2026,11.89,garbage_data
Germany,2025,28.89,garbage_data
Canada,2024,23.64,garbage_data
Japan,2023,13.25,garbage_data
Senegal,2022,33.58,garbage_data
Senegal,2021,36.44,garbage_data
Japan,2020,30.41,garbage_data
Germany,2019,25.36,garbage_data
Germany,2018,18.76,garbage_data
Brazil,2017,27.32,garbage_data
Japan,2016,25.53,garbage_data
Japan,2015,9.52,garbage_data
Brazil,2014,29.5,garbage_data
Germany,2013,3.03,garbage_data
Brazil,2012,35.69,garbage_data
Brazil,2011,27.87,garbage_data
Senegal,2010,-0.59,garbage_data
Canada,2009,41.52,garbage_data
Germany,2008,14.35,garbage_data
Senegal,2007,32.12,garbage_data
Brazil,2006,3.23,garbage_data
Senegal,2005,-8.9,garbage_data
Germany,2004,22.39,garbage_data
Germany,2003,-1.13,garbage_data
Brazil,2002,37.47,garbage_data
Japan,2001,-0.12,garbage_data
Senegal,2000,41.44,garbage_data
Germany,1999,26.28,garbage_data
Canada,1998,1.08,garbage_data
Germany,1997,-4.42,garbage_data
Japan,1996,16.66,garbage_data
Brazil,1995,5.78,garbage_data
Brazil,1994,35.44,garbage_data
Canada,1993,18.47,garbage_data
Brazil,1992,27.61,garbage_data
Canada,1991,34.25,garbage_data
Senegal,1990,14.63,garbage_data
Brazil,1989,18.53,garbage_data
Japan,1988,43.66,garbage_data
Japan,1987,36.71,garbage_data
Canada,1986,41.91,garbage_data
Germany,1985,39.02,garbage_data
Germany,1984,30.1,garbage_data
Brazil,1983,22.33,garbage_data
Brazil,1982,32.13,garbage_data
Canada,1981,-1.78,garbage_data
Senegal,1980,29.19,garbage_data
Senegal,1979,29.78,garbage_data
Germany,1978,18.84,garbage_data
Brazil,1977,-7.47,garbage_data
Canada,2026,36.34,garbage_data
Canada,2025,17.93,garbage_data
Canada,2024,43.22,garbage_data
Japan,2023,-2.02,garbage_data
Germany,2022,8.5,garbage_data
Senegal,2021,1.63,garbage_data
Germany,2020,21.96,garbage_data
Brazil,2019,0.78,garbage_data
Japan,2018,-3.06,garbage_data
Brazil,2017,19.27,garbage_data
Senegal,2016,37.54,garbage_data
Germany,2015,-0.26,garbage_data
Germany,2014,28.34,garbage_data
Brazil,2013,35.01,garbage_data
Senegal,2012,4.94,garbage_data
Senegal,2011,6.87,garbage_data
Canada,2010,12.09,garbage_data
Brazil,2009,-8.79,garbage_data
Germany,2008,22.01,garbage_data
Canada,2007,1.41,garbage_data
Canada,2006,27.85,garbage_data
Japan,2005,24.6,garbage_data
Germany,2004,-6.99,garbage_data
Germany,2003,27.32,garbage_data
Canada,2002,-2.55,garbage_data
Senegal,2001,5.39,garbage_data
Brazil,2000,-0.52,garbage_data
Senegal,1999,27.56,garbage_data
Brazil,1998,2.89,garbage_data
Canada,1997,17.78,garbage_data
Brazil,1996,30.56,garbage_data
Brazil,1995,41.01,garbage_data
Brazil,1994,36.57,garbage_data
Canada,1993,-8.4,garbage_data
Canada,1992,-1.55,garbage_data
Germany,1991,14.17,garbage_data
Canada,1990,8.05,garbage_data
Brazil,1989,1.73,garbage_data
Japan,1988,4.66,garbage_data
Germany,1987,27.01,garbage_data
Germany,1986,15.55,garbage_data
Japan,1985,-6.54,garbage_data
Japan,1984,23.87,garbage_data
Japan,1983,-2.18,garbage_data
Brazil,1982,-5.1,garbage_data
Japan,1981,34.62,garbage_data
Germany,1980,36.46,garbage_data
Canada,1979,16.75,garbage_data
Brazil,1978,34.67,garbage_data
Senegal,1977,-5.41,garbage_data
Brazil,2026,-7.54,garbage_data
Canada,2025,20.0,garbage_data
Senegal,2024,39.99,garbage_data
Senegal,2023,32.13,garbage_data
Germany,2022,13.69,garbage_data
Germany,2021,2.36,garbage_data
Germany,2020,0.71,garbage_data
Japan,2019,30.99,garbage_data
Germany,2018,20.12,garbage_data
Germany,2017,10.12,garbage_data
Canada,2016,7.5,garbage_data
Senegal,2015,-1.78,garbage_data
Germany,2014,38.37,garbage_data
Brazil,2013,-1.16,garbage_data
Germany,2012,20.56,garbage_data
Senegal,2011,27.64,garbage_data
Senegal,2010,38.34,garbage_data
Senegal,2009,17.89,garbage_data
Germany,2008,26.66,garbage_data
Senegal,2007,24.12,garbage_data
Senegal,2006,6.98,garbage_data
Japan,2005,9.53,garbage_data
Brazil,2004,22.72,garbage_data
Brazil,2003,26.49,garbage_data
Germany,2002,42.27,garbage_data
Germany,2001,30.28,garbage_data
Germany,2000,6.48,garbage_data
Senegal,1999,37.23,garbage_data
Canada,1998,29.21,garbage_data
Germany,1997,15.93,garbage_data
Germany,1996,8.96,garbage_data
Canada,1995,11.92,garbage_data
Brazil,1994,-6.55,garbage_data
Japan,1993,34.31,garbage_data
Senegal,1992,-3.11,garbage_data
Senegal,1991,-7.73,garbage_data
Brazil,1990,35.53,garbage_data
Brazil,1989,12.96,garbage_data
Canada,1988,23.92,garbage_data
Brazil,1987,-5.5,garbage_data
Senegal,1986,-0.14,garbage_data
Germany,1985,18.02,garbage_data
Japan,1984,28.7,garbage_data
Japan,1983,32.35,garbage_data
Japan,1982,10.24,garbage_data
Senegal,1981,0.3,garbage_data
Brazil,1980,39.98,garbage_data
Senegal,1979,23.61,garbage_data
Germany,1978,22.02,garbage_data
Japan,1977,10.44,garbage_data
Brazil,2026,22.68,garbage_data
Canada,2025,1.77,garbage_data
Germany,2024,28.64,garbage_data
Canada,2023,25.03,garbage_data
Brazil,2022,-2.14,garbage_data
Senegal,2021,18.06,garbage_data
Canada,2020,-6.13,garbage_data
Germany,2019,-2.06,garbage_data
Senegal,2018,0.76,garbage_data
Brazil,2017,2.45,garbage_data
Brazil,2016,15.04,garbage_data
Germany,2015,14.78,garbage_data
Canada,2014,-4.22,garbage_data
Japan,2013,42.51,garbage_data
Canada,2012,-2.96,garbage_data
Japan,2011,1.11,garbage_data
Brazil,2010,-8.76,garbage_data
Senegal,2009,26.68,garbage_data
Canada,2008,4.07,garbage_data
Senegal,2007,8.66,garbage_data
Canada,2006,40.29,garbage_data
Japan,2005,2.07,garbage_data
Germany,2004,32.03,garbage_data
Japan,2003,-3.89,garbage_data
Brazil,2002,3.42,garbage_data
Brazil,2001,32.66,garbage_data
Senegal,2000,8.52,garbage_data
Senegal,1999,34.02,garbage_data
Brazil,1998,33.71,garbage_data
Canada,1997,13.82,garbage_data
Senegal,1996,0.16,garbage_data
Germany,1995,12.22,garbage_data
Canada,1994,9.44,garbage_data
Germany,1993,28.99,garbage_data
Japan,1992,4.16,garbage_data
Canada,1991,23.8,garbage_data
Canada,1990,-9.47,garbage_data
Brazil,1989,-8.9,garbage_data
Canada,1988,-4.76,garbage_data
Brazil,1987,4.45,garbage_data
Brazil,1986,-4.96,garbage_data
Canada,1985,-5.57,garbage_data
Japan,1984,19.4,garbage_data
Brazil,1983,31.67,garbage_data
Brazil,1982,29.38,garbage_data
Japan,1981,40.52,garbage_data
Brazil,1980,44.57,garbage_data
Canada,1979,5.8,garbage_data
Brazil,1978,35.51,garbage_data
Senegal,1977,39.77,garbage_data
Canada,2026,22.26,garbage_data
Canada,2025,16.13,garbage_data
Senegal,2024,-2.62,garbage_data
Brazil,2023,9.31,garbage_data
Brazil,2022,7.86,garbage_data
Brazil,2021,19.05,garbage_data
Germany,2020,39.6,garbage_data
Canada,2019,35.65,garbage_data
Japan,2018,1.86,garbage_data
